Course Title,Rating,Provider,Level,Reviews,Type,Duration / Weeks
Simple Past Tense,4.9,"University of California, Irvine",Beginner,652.0,Course,1 - 4
"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",4.6,"University of California, Irvine",Mixed,16000.0,Course,1 - 4
Gemini for Google Workspace,4.5,Google Cloud,Beginner,50.0,Specialization,4 - 12
Root Cause Analysis: Principles and Benefits,4.6,Coursera Instructor Network,Beginner,12.0,Course,1 - 4
Visual Perception and the Brain,4.6,Duke University,Mixed,261.0,Course,4 - 12
Companies and climate change,4.5,ESSEC Business School,Beginner,72.0,Course,1 - 4
Russian History: from Lenin to Putin,4.7,"University of California, Santa Cruz",Beginner,769.0,Course,1 - 4
Digital Forensics Essentials (DFE),4.6,EC-Council,Beginner,93.0,Course,4 - 12
"Coexistence in Medieval Spain: Jews, Christians, and Muslims",4.5,University of Colorado System,Beginner,128.0,Course,4 - 12
How To Create a Website in a Weekend! (Project-Centered Course),3.3,The State University of New York,Mixed,578.0,Course,1 - 4
"Clinical Kidney, Pancreas and Islet Transplantation",4.8,Universiteit Leiden,Intermediate,357.0,Course,4 - 12
Leadership and Negotiation Skills,4.5,Tecnológico de Monterrey,Advanced,90.0,Specialization,4 - 12
Introduction to advanced tomography,4.7,Technical University of Denmark (DTU),Mixed,59.0,Course,4 - 12
"The Career Design Lab: Change your Job, Change your Life",4.9,"University of California, Santa Cruz",Beginner,11.0,Course,1 - 4
Spatial Analysis and Satellite Imagery in a GIS,4.9,University of Toronto,Beginner,585.0,Course,4 - 12
Physics 101 - Forces and Kinematics ,4.6,Rice University,Intermediate,147.0,Course,1 - 4
Psychology of Popularity,4.7,The University of North Carolina at Chapel Hill,Beginner,990.0,Course,4 - 12
Advertising and Society,4.7,Duke University,Mixed,913.0,Course,4 - 12
Exploring Quantum Physics,4.1,"University of Maryland, College Park",Mixed,58.0,Course,4 - 12
Computer Networking,4.4,Illinois Tech,Beginner,68.0,Course,1 - 4
Getting Started with Data Analytics on AWS,4.5,Amazon Web Services,Beginner,838.0,Course,1 - 4
Automation Business Analysis - Concepts and Principles,4.7,UiPath,Beginner,58.0,Course,4 - 12
Multiple Regression Analysis in Public Health ,4.7,Johns Hopkins University,Beginner,292.0,Course,1 - 4
"Client Intake, Assessments, Skill Analysis and Planning",4.6,Goodwill Industries International,Beginner,45.0,Course,1 - 4
Simulation Skills: This is Your Brain on the Future,4.8,Institute for the Future,Beginner,397.0,Course,1 - 4
Introduction to Complexity Science,4.6,"Nanyang Technological University, Singapore",Beginner,26.0,Course,4 - 12
Curanderismo: Traditional Healing Using Plants,4.6,University of New Mexico,Beginner,218.0,Course,4 - 12
"Coding for Designers, Managers, and Entrepreneurs",4.2,University of Virginia,Beginner,63.0,Specialization,4 - 12
Introduction to Nonprofit Law,4.8,University of Pennsylvania,Intermediate,6.0,Course,1 - 4
Intel® Telco Cloud Academy,5.0,Intel,Beginner,8.0,Specialization,4 - 12
Civic Engagement in American Democracy,4.8,Duke University,Beginner,96.0,Course,1 - 4
"Curanderismo: Traditional Healing of the Mind, Energy & Spirit",4.8,University of New Mexico,Beginner,119.0,Course,4 - 12
Fundamentals of Marketing Strategy,4.4,University of London,Mixed,149.0,Course,1 - 4
The Kennedy Half Century,4.7,University of Virginia,Beginner,494.0,Course,1 - 4
Getting Started with U.S. Payroll Fundamentals,4.7,"Automatic Data Processing, Inc. (ADP)",Beginner,6.0,Course,1 - 4
Practice Exam for ISC2 Certified in Cybersecurity (CC),4.5,SkillUp EdTech,Intermediate,6.0,Course,1 - 4
"GIS Data Formats, Design and Quality",4.8,"University of California, Davis",Intermediate,2100.0,Course,1 - 4
Advanced Network Security,4.0,LearnQuest,Advanced,20.0,Specialization,4 - 12
Exploring Our Responses to Climate Change,4.9,University of Colorado Boulder,Beginner,192.0,Specialization,4 - 12
AI and Machine Learning Essentials with Python,3.9,University of Pennsylvania,Intermediate,7.0,Specialization,12 - 24
Introduction to Religions & Ecology,4.9,Yale University,Beginner,53.0,Course,4 - 12
Preparing for the AZ-900 Microsoft Azure Fundamentals Exam,4.7,Microsoft,Beginner,426.0,Course,4 - 12
"Excel/VBA for Creative Problem Solving, Part 2",4.9,University of Colorado Boulder,Intermediate,1300.0,Course,1 - 4
Introduction to ITIL V4 Service Management Concept,4.0,EDUCBA,Beginner,29.0,Course,4 - 12
Wireless Communications for Everybody,4.7,Yonsei University,Beginner,2400.0,Course,4 - 12
Startup Valuation Methods,4.4,Duke University,Intermediate,692.0,Course,4 - 12
What Is Contemporary Art?,4.7,The Museum of Modern Art,Beginner,1800.0,Course,4 - 12
Global Health and Humanitarianism,4.7,University of Manchester,Beginner,248.0,Course,4 - 12
Introduction to solar cells,4.8,Technical University of Denmark (DTU),Beginner,2500.0,Course,4 - 12
Health After Cancer: Cancer Survivorship for Primary Care,4.8,Stanford University,Intermediate,92.0,Course,1 - 4
Sustainable high-end tourism,4.6,Universitat Autònoma de Barcelona,Intermediate,11.0,Course,4 - 12
Code Free Data Science,4.3,University of California San Diego,Beginner,201.0,Course,1 - 4
Fundamentals of Accounting and Reporting,4.6,Tally Education and Distribution Services Private Limited,Beginner,99.0,Course,4 - 12
Biochemical Principles of Energy Metabolism,4.8,Korea Advanced Institute of Science and Technology(KAIST),Beginner,759.0,Course,4 - 12
Mastering Software Development in R,4.3,Johns Hopkins University,Beginner,1500.0,Specialization,12 - 24
e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age,4.8,University of Illinois Urbana-Champaign,Mixed,1400.0,Course,1 - 4
TOEFL Speaking and Writing Sections Skills Mastery,4.4,"University of California, Irvine",Beginner,160.0,Course,1 - 4
Machine Learning with Apache Spark,4.6,IBM,Intermediate,69.0,Course,1 - 4
Negotiation skills: Negotiate and resolve conflict,4.7,Macquarie University,Beginner,694.0,Course,4 - 12
Motors and Motor Control Circuits,4.7,University of Colorado Boulder,Intermediate,1400.0,Course,4 - 12
Corporate Strategy,4.7,University of Illinois Urbana-Champaign,Intermediate,1100.0,Course,4 - 12
Budgeting and Scheduling Projects,4.7,"University of California, Irvine",Mixed,9100.0,Course,4 - 12
"Healthcare Data Security, Privacy, and Compliance",4.8,Johns Hopkins University,Beginner,324.0,Course,1 - 4
Quality Control and Regulatory in Cosmetic Science,4.1,Olay,Beginner,13.0,Course,1 - 4
Hypothesis Testing in Public Health ,4.8,Johns Hopkins University,Beginner,612.0,Course,4 - 12
"Project Management Communication, Stakeholders & Leadership ",4.6,SkillUp EdTech,Beginner,88.0,Course,4 - 12
Business Strategy,4.8,University of Illinois Urbana-Champaign,Intermediate,1900.0,Course,4 - 12
SQL for Data Science with R,4.3,IBM,Beginner,134.0,Course,4 - 12
Algorithms on Strings,4.5,University of California San Diego,Intermediate,1100.0,Course,1 - 4
Introduction to Computer Programming ,4.1,University of London,Beginner,865.0,Course,1 - 4
Genome Assembly Programming Challenge,4.5,University of California San Diego,Advanced,331.0,Course,1 - 4
Software Development Processes and Methodologies,4.7,University of Minnesota,Beginner,2000.0,Course,1 - 4
Computer Vision with Embedded Machine Learning,4.8,Edge Impulse,Intermediate,127.0,Course,1 - 4
Web Design: Wireframes to Prototypes,4.8,California Institute of the Arts,Intermediate,827.0,Course,4 - 12
Product Development for Technical Managers,4.9,University of Colorado Boulder,Beginner,13.0,Specialization,12 - 24
Browser-based Models with TensorFlow.js,4.8,DeepLearning.AI,Intermediate,985.0,Course,1 - 4
Medical Applications of Particle Accelerators (NPAP MOOC),4.6,Lund University,Beginner,265.0,Course,1 - 4
Global Trends for Business and Society,4.8,University of Pennsylvania,Mixed,905.0,Course,1 - 4
Social Media Data Analytics,4.1,University of Washington,Intermediate,293.0,Course,1 - 4
Introduction to Cataract Surgery,4.8,University of Michigan,Advanced,269.0,Course,1 - 4
Assessment for Data Analysis and Visualization Foundations,4.6,IBM,Beginner,227.0,Course,1 - 4
Teach English Now! Teaching Language Online,4.7,Arizona State University,Intermediate,668.0,Course,4 - 12
Microsoft Azure Machine Learning for Data Scientists,4.4,Microsoft,Intermediate,144.0,Course,1 - 4
Branding and Customer Experience,4.6,IE Business School,Intermediate,482.0,Course,4 - 12
"Everyday Excel, Part 2",4.8,University of Colorado Boulder,Intermediate,538.0,Course,4 - 12
The Technology of Music Production,4.8,Berklee,Beginner,1000.0,Course,4 - 12
Generative AI Language Modeling with Transformers,4.8,IBM,Intermediate,6.0,Course,1 - 4
Oceanography: a key to better understand our world,4.5,Universitat de Barcelona,Mixed,261.0,Course,4 - 12
Device-based Models with TensorFlow Lite,4.7,DeepLearning.AI,Intermediate,634.0,Course,1 - 4
CertNexus Certified Ethical Emerging Technologist,4.7,CertNexus,Beginner,462.0,Professional Certificate,12 - 24
Application Security for Developers and DevOps Professionals,4.8,IBM,Intermediate,161.0,Course,4 - 12
Network Systems: Principles in Practice,4.4,University of Colorado Boulder,Intermediate,20.0,Specialization,12 - 24
Bring Your Story to Life – Video Post-Production,4.7,University of Colorado Boulder,Beginner,30.0,Course,4 - 12
Global sustainability and corporate social responsibility: Be sustainable,4.8,Macquarie University,Beginner,404.0,Course,4 - 12
Getting Started with TikTok,4.7,Aptly,Beginner,9.0,Course,1 - 4
OWASP Top 10 - Welcome and Risks 1-5,4.5,Infosec,Intermediate,56.0,Course,4 - 12
Effective Problem-Solving and Decision-Making,4.6,"University of California, Irvine",Beginner,6900.0,Course,1 - 4
EMT Foundations,4.8,University of Colorado System,Beginner,1100.0,Course,4 - 12
Structured Query Language (SQL) using SAS ,4.9,SAS,Mixed,261.0,Course,4 - 12
API Security on Google Cloud's Apigee API Platform,4.6,Google Cloud,Beginner,823.0,Course,1 - 4
Quantum Mechanics for Engineers,4.4,University of Colorado Boulder,Intermediate,87.0,Specialization,4 - 12
Managing Project Risks and Changes,4.7,"University of California, Irvine",Mixed,9000.0,Course,4 - 12
Competitive Strategy,4.7,Ludwig-Maximilians-Universität München (LMU),Mixed,3100.0,Course,4 - 12
Introduction to Digital Advertising,4.5,University of Colorado Boulder,Beginner,359.0,Course,4 - 12
Feature Engineering,4.5,Google Cloud,Intermediate,1800.0,Course,4 - 12
"Foundations of Sports Analytics: Data, Representation, and Models in Sports",4.4,University of Michigan,Intermediate,174.0,Course,4 - 12
Strategic Sourcing,4.7,Rutgers the State University of New Jersey,Beginner,241.0,Course,1 - 4
Mastering Data Analysis in Excel,4.2,Duke University,Mixed,3900.0,Course,4 - 12
Database Structures and Management with MySQL,4.8,Meta,Beginner,416.0,Course,1 - 4
Integral Calculus through Data and Modeling,4.7,Johns Hopkins University,Intermediate,88.0,Specialization,12 - 24
Research Data Management and Sharing,4.7,The University of North Carolina at Chapel Hill,Mixed,686.0,Course,4 - 12
The Nuts and Bolts of Public Relations,4.5,University of Colorado Boulder,Beginner,36.0,Course,1 - 4
"Applied Public History: Places, People, Stories",4.8,University of London,Beginner,92.0,Course,4 - 12
Analysis of Business Problems,4.7,IESE Business School,Mixed,139.0,Course,4 - 12
"Clinical Trials Analysis, Monitoring, and Presentation",4.7,Johns Hopkins University,Beginner,50.0,Course,4 - 12
Think Again I: How to Understand Arguments,4.6,Duke University,Beginner,2900.0,Course,4 - 12
Algebra and Differential Calculus for Data Science,4.5,University of Colorado Boulder,Intermediate,215.0,Course,4 - 12
Statistics for Genomic Data Science,4.2,Johns Hopkins University,Mixed,358.0,Course,1 - 4
Anxiety and Related Disorders,4.9,American Psychological Association,Beginner,21.0,Course,4 - 12
"Tropical Parasitology: Protozoans, Worms, Vectors and Human Diseases",4.7,Duke University,Intermediate,648.0,Course,4 - 12
Building Data Lakes on AWS,4.8,Amazon Web Services,Beginner,244.0,Course,1 - 4
Designing the Organization,4.7,University of Illinois Urbana-Champaign,Beginner,1600.0,Course,4 - 12
Social Pedagogy across Europe ,4.6,Universitat Autònoma de Barcelona,Intermediate,63.0,Course,4 - 12
Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,4.8,Autodesk,Intermediate,752.0,Course,1 - 4
Vector Search and Embeddings,4.7,Google Cloud,Intermediate,6.0,Course,1 - 4
Understanding and Visualizing Data with Python,4.7,University of Michigan,Beginner,2600.0,Course,1 - 4
Basic Mathematics,4.3,"Birla Institute of Technology & Science, Pilani",Beginner,54.0,Course,4 - 12
The Ancient Greeks,4.7,Wesleyan University,Mixed,2000.0,Course,4 - 12
JavaScript Programming Essentials,4.7,IBM,Beginner,77.0,Course,4 - 12
Programming with Scratch,4.4,The Hong Kong University of Science and Technology,Beginner,85.0,Course,4 - 12
"Functions, Methods, and Interfaces in Go",4.6,"University of California, Irvine",Intermediate,982.0,Course,1 - 4
"Synapses, Neurons and Brains ",4.8,Hebrew University of Jerusalem,Mixed,1200.0,Course,4 - 12
Reviews & Metrics for Software Improvements,4.7,University of Alberta,Mixed,1600.0,Course,1 - 4
Reclaiming the Street for Livable Urban Spaces,4.7,University of Amsterdam,Beginner,73.0,Course,4 - 12
Urgent Optimism: How to Turn Foresight into Action,4.8,Institute for the Future,Beginner,251.0,Course,4 - 12
English for Teaching Purposes,4.7,Universitat Autònoma de Barcelona,Mixed,580.0,Course,1 - 4
Practical Time Series Analysis,4.6,The State University of New York,Intermediate,1700.0,Course,4 - 12
Fundamentals of Fluid Power,4.8,University of Minnesota,Mixed,1300.0,Course,4 - 12
RPA Basics and Introduction to UiPath,4.7,UiPath,Beginner,313.0,Course,1 - 4
Qualitative Research,4.7,"University of California, Davis",Intermediate,422.0,Course,1 - 4
Building Web Applications in PHP,4.7,University of Michigan,Intermediate,4200.0,Course,4 - 12
The Art and Science of Economic Policy,4.7,Indian Institute for Human Settlements,Beginner,83.0,Course,4 - 12
Foundations for Interviewing with Confidence,4.4,Salesforce,Beginner,73.0,Course,1 - 4
Writing Professional Email and Memos (Project-Centered Course),4.3,Kennesaw State University,Mixed,429.0,Course,4 - 12
The Nurse's Toolkit,4.2,University of Michigan,Mixed,6.0,Course,4 - 12
Chimpanzee Behavior and Conservation,4.9,Duke University,Beginner,270.0,Course,4 - 12
Getting a Consulting Job,4.8,Emory University,Beginner,250.0,Course,4 - 12
Secure Access with Azure Active Directory,4.5,Microsoft,Intermediate,33.0,Course,1 - 4
Continuous Integration and Continuous Delivery (CI/CD),4.7,IBM,Intermediate,162.0,Course,4 - 12
Ethics in Engineering,4.7,University of Michigan,Beginner,54.0,Course,1 - 4
C++ Basics: Selection and Iteration,4.6,Codio,Beginner,836.0,Course,1 - 4
MLOps Platforms: Amazon SageMaker and Azure ML,3.7,Duke University,Advanced,34.0,Course,4 - 12
Introduction to Solid Edge,4.8,Siemens,Beginner,57.0,Course,4 - 12
Introduction to Computer Programming with Visual Basic,4.6,LearnQuest,Beginner,124.0,Specialization,12 - 24
Data Science with Databricks for Data Analysts,4.4,Databricks,Intermediate,587.0,Specialization,12 - 24
Introduction to Microsoft Power Platform,4.7,Microsoft,Beginner,20.0,Course,1 - 4
Construction Management Fundamentals,5.0,"University of Maryland, College Park",Beginner,7.0,Specialization,12 - 24
Beer Quality,4.6,"University of California, Davis",Intermediate,24.0,Specialization,12 - 24
Six Sigma Advanced Improve and Control Phases,4.8,Kennesaw State University,Intermediate,650.0,Course,4 - 12
DevOps on AWS: Operate and Monitor,4.6,Amazon Web Services,Intermediate,144.0,Course,1 - 4
Transmitting and Fighting Infectious Diseases,4.9,University of Leeds,Beginner,9.0,Course,1 - 4
Risk Management: Use of Access Controls to Protect Assets,4.8,ISC2,Beginner,53.0,Course,4 - 12
Optical Efficiency and Resolution,4.2,University of Colorado Boulder,Advanced,59.0,Course,4 - 12
The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy,4.6,ESSEC Business School,Mixed,1000.0,Course,1 - 4
Project Management: Control using the Earned Value and Risk,4.8,Politecnico di Milano,Beginner,64.0,Course,1 - 4
Studying Cities: Social Science Methods for Urban Research,4.7,Erasmus University Rotterdam,Mixed,217.0,Course,4 - 12
